File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
"Quarteto do Rio, Roberto Menescal - Rio.mp3",112.34714673913044,0.3718688,0.08644409,1845.2193553437153,478587.28485440795,0.08088972506764593,0.004301368911446433,1.2582552,1.806736,-1.38265505e-05,0.0152766,-2.3477705e-05,0.004772412,2.697575452954069e-05,0.005989961810037041,0.16141513,0.00284885,-86.58344,121.885025,-1.9409131,7.317394,-7.1228886,-1.82016,-8.869469,-1.1594868,-9.576848,-3.529962,-6.3807354,-5.008674,-11.0966215,5249.502,751.5634,332.40265,116.79692,166.32162,106.29788,82.81576,66.94855,67.331215,50.701572,56.405186,47.43693,54.71808,Bossa-Nova
"Baden Powell, Quarteto Em Cy - Canto de Ossanha.mp3",89.10290948275862,0.34825212,0.090206675,1697.7411640797573,243130.01548229242,0.05372528205933514,0.0010364091361585554,1.334083,2.9313347,-1.2081267e-05,0.0038214389,2.2766484e-05,0.00079322973,0.005215769898209136,0.006971116822765588,0.06965303,0.0010815567,-204.87148,120.37889,22.124199,16.476423,-3.3300815,0.080041364,-6.9137144,5.394408,-3.194388,-2.5738711,-6.0025086,-2.6187117,-10.183384,7016.517,435.01212,389.85355,129.70963,153.57428,59.310265,69.4178,49.684605,42.730232,45.246727,45.1707,39.76891,36.645,Bossa-Nova
João Gilberto - Rosa Morena (Brunette Rose).mp3,161.4990234375,0.28236774,0.09037635,2401.5128403940835,408223.5713623463,0.12551980153169695,0.004446229118111914,1.1952924,1.3096377,-1.4591345e-06,0.0038068611,9.0923123e-07,0.0014098778,-0.0031094702054755554,0.007024827596254985,0.07092593,0.002173238,-176.01424,90.238304,-11.580591,10.985378,-3.3303616,-4.647968,-13.668673,-0.66302073,-6.364657,-7.5617104,-12.180954,-7.3078737,-8.020352,5068.4946,789.81366,407.08716,317.3911,317.14993,220.09082,126.44315,101.99669,104.1404,119.95956,83.65696,107.79989,82.3075,Bossa-Nova
Chico Buarque - Gente Humilde.mp3,135.99917763157896,0.31898,0.094584875,1984.973696156013,598272.4996369882,0.07986465530778894,0.003087355682525809,1.1463546,1.1433325,-7.713861e-06,0.032304317,6.019023e-07,0.0051078624,0.009444721555650234,0.007172478622520353,0.20267989,0.008278953,-80.37496,114.08397,15.54045,11.564474,-9.975934,-0.1835072,-9.723966,2.6049767,-1.6501286,-5.356735,-5.754345,-5.48375,-11.804092,6322.4653,765.12585,579.5938,187.78947,206.77989,122.21413,135.14456,88.789406,74.43554,101.16023,56.064438,50.50025,44.608063,Bossa-Nova
"João Gilberto, Caetano Veloso, Gilberto Gil - Cordeiro de nana.mp3",112.34714673913044,0.31364328,0.091475286,1423.3943341133333,170960.03907771298,0.058023742510630076,0.0006703295048276241,1.1334977,0.948154,7.346337e-07,0.007081187,-3.3001718e-06,0.0012632894,0.01618801926346269,0.0068899562729408115,0.10105177,0.0013864518,-162.36581,142.18233,4.0254235,2.8232248,-19.232958,-11.596127,-16.833721,-1.9702222,-8.007859,-3.098653,-10.329709,-4.367228,-9.674531,3137.1724,484.57166,121.372826,101.280624,82.00722,61.490288,62.463943,45.540382,36.97772,32.913765,35.541153,37.582417,30.079943,Bossa-Nova
"Elis Regina, Antônio Carlos Jobim - Fotografia.mp3",117.45383522727273,0.3268896,0.089765474,1445.7318734638393,212679.35983792887,0.05808319693419018,0.0010282281487158478,1.1343205,1.1677318,-2.1426411e-05,0.008043209,-3.918007e-05,0.0013245244,0.005111129650778668,0.009850985059120285,0.10474685,0.0014268482,-157.59749,143.11581,9.685322,6.0766063,-6.1779823,0.4275712,-8.022118,1.1688868,-4.8875732,3.0269573,-1.6426055,6.2155657,0.63937336,3454.2268,472.33862,472.02112,194.09914,106.2985,103.12099,78.962,50.383614,67.13616,83.24541,69.70109,74.86154,100.64477,Bossa-Nova
Nara Leão - Outra Vez.mp3,112.34714673913044,0.3517038,0.08755826,1976.655444196154,528006.6303097464,0.0879838646356784,0.0034323973289217785,1.1077718,1.09198,-3.2304306e-06,0.011957296,-3.8304854e-05,0.0037974818,-0.004213930198951699,0.004920635581272469,0.14184703,0.0030315001,-96.8892,116.03591,-6.0324426,6.266983,-22.85284,-6.536914,-16.067371,-8.232104,-13.552347,-8.488283,-12.39386,-1.4261942,-2.92504,4337.593,850.9567,318.60022,92.126884,94.07141,71.331314,61.369293,54.041046,56.361702,76.83851,71.29529,75.63801,65.38767,Bossa-Nova
João Gilberto - Um Abraçp No Bonfá (A Hug for Bonfá).mp3,107.666015625,0.32795393,0.095283166,1702.6405291695373,193295.4623175017,0.07144213404764206,0.0008205776523502829,1.3736324,2.9118118,7.406221e-06,0.0056772507,1.2226223e-05,0.0018440644,0.0051916663751167234,0.00826035848633187,0.09363025,0.0017874062,-153.15703,123.4558,-2.5567796,9.971454,-1.3622587,-8.742082,-7.838379,5.4500356,3.0139532,0.51696825,-8.372313,-4.452484,-8.889667,5503.205,607.6006,378.36603,152.24391,149.61882,80.73237,60.00087,56.220425,62.024654,70.94221,50.965935,77.85881,80.41632,Bossa-Nova
João Gilberto - A Felicidade (Happiness).mp3,129.19921875,0.37617996,0.087866016,3071.333076047831,439960.3517620562,0.14000667399497488,0.004332677480055407,1.1528363,0.98934406,-3.9678107e-06,0.004574787,-4.744212e-06,0.001994169,0.008823340147074612,0.006814140087590336,0.093816765,0.00094810047,-100.790825,74.63278,15.400053,-1.0367414,-8.6609955,2.954006,-9.7315855,-1.3080983,-4.9896684,-5.1810184,-11.732054,-9.772477,-11.3843775,4202.501,445.1568,458.9628,152.45297,237.27531,110.36513,97.784546,88.51491,59.80261,64.79626,52.323093,48.19104,54.504066,Bossa-Nova
"Gal Costa, Antônio Carlos Jobim - One Note Samba - Live.mp3",117.45383522727273,0.36009178,0.089566,2488.396505194302,936237.9640515106,0.14695548052763818,0.010527428098658956,1.0811894,0.75675285,-1.0922766e-06,4.806037e-05,-2.6139883e-06,1.8602885e-05,0.004561445581622361,0.0033047922044373295,0.009091203,1.6444255e-05,-350.31924,80.83215,-19.85313,10.359708,-8.149364,-0.9930194,-6.808912,-2.154016,-8.517292,0.99523365,-6.6635695,-2.5440443,-5.7160816,3416.8103,3831.0054,916.989,124.81565,122.15766,127.645775,94.937546,74.192184,83.9632,117.8313,76.85568,103.3448,79.09282,Bossa-Nova
