File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
Brandy - What About Us.mp3,103.359375,0.4103526,0.0918258,2890.948970326679,709433.7972607152,0.1386061920177812,0.0068391646929192584,1.6184038,3.8674634,-2.7342221e-05,0.017668309,-4.0623065e-05,0.024312295,0.011632991397039067,0.002942096364210677,0.22298999,0.011563403,-32.05858,70.89113,-0.083265446,11.336042,2.4063473,9.248386,-4.534763,4.398809,-6.465558,3.6856537,-2.9763598,5.7573314,5.954493,6448.2085,868.7838,714.92804,272.1478,272.63907,160.92896,139.70392,119.66745,97.51982,91.13934,103.57865,73.42337,92.47075,RnB
Yung Berg - The Business (feat. Casha).mp3,135.99917763157896,0.41451663,0.0908348,3469.7183986117434,851193.1387281307,0.21651073879010438,0.012994235909621218,1.3594341,1.6554149,-5.175881e-06,0.02422423,2.428874e-05,0.014145027,0.015060276552976398,0.005494704398432575,0.17927642,0.020620272,-71.22268,44.6785,-12.695343,5.108596,-10.514608,7.872492,-3.7684274,3.331083,-0.6382696,4.7926865,-1.3217251,1.061394,-3.7289433,11156.692,1252.5018,690.223,438.09122,426.6732,287.26587,197.94804,198.11482,114.373985,161.01701,98.01282,89.81124,109.95836,RnB
Akon - Lonely.mp3,89.10290948275862,0.31044734,0.094785765,2968.8734123879913,590037.7739334522,0.18466581706609972,0.0071085231138984534,1.32135,2.1497893,6.261504e-06,0.004029059,3.3092314e-05,0.01740509,0.007443037341438269,0.005260636180283725,0.12082589,0.0103215845,-108.74989,66.09364,-22.95184,-0.18679772,-8.957051,-3.99128,-5.311754,-0.88260686,-8.322487,6.36302,-8.024935,0.7186646,-10.280504,3625.3818,950.5398,729.4588,460.09702,294.45682,249.96211,158.65135,117.43284,138.14278,158.18051,132.9821,103.45956,107.819046,RnB
"Nelly, City Spud - Ride Wit Me.mp3",103.359375,0.4310752,0.08409754,3016.9364674163994,828795.4491374576,0.14653552467868186,0.007224333494707579,1.8150615,5.7692804,2.8887318e-05,0.009663163,5.373977e-05,0.023918878,0.007311875513244812,0.002768822802640893,0.18364343,0.011702741,-64.462906,71.02742,19.818506,10.906494,-8.87026,9.368707,-1.8044125,4.840046,-4.308081,-3.7972586,-5.2253695,-2.6952178,-6.6040077,7486.3867,1027.4479,721.55164,225.07608,285.90622,156.92998,166.8596,99.678535,113.16385,74.48194,84.986496,63.42761,61.69708,RnB
Trey Songz - Can't Help but Wait.mp3,95.703125,0.378773,0.08952233,2200.5040601139976,515855.54271257133,0.0947913017612099,0.0021953381414711692,1.3863626,1.8054317,-2.0538708e-05,0.04378104,-1.0240875e-05,0.03460905,-0.012678440816592425,0.004659272810782796,0.3099769,0.0053477553,-5.488237,102.63449,-10.051903,1.1698605,-10.021098,6.1737876,-2.8981578,12.041361,-0.012778077,4.5482974,-2.4777198,2.4463105,0.15471627,2115.881,969.69794,426.58765,339.9105,256.6802,179.61754,155.73631,118.17661,145.268,82.84245,83.66279,94.761,105.161156,RnB
Onsight Deeda - I'm Wit It.mp3,112.34714673913044,0.4395049,0.08679522,2602.0196583842076,626626.5372429573,0.11959549852628527,0.004722822011077803,1.5843968,2.4747565,-1.6052427e-05,0.04681096,-3.562004e-05,0.051925786,0.0007773489116809125,0.006405246048782058,0.314957,0.019518023,-9.906103,76.885765,-12.754012,21.731037,0.81220233,13.79432,-2.7316842,2.9678504,-1.9756976,5.2081447,2.3906074,9.083809,0.39972955,3784.7668,1051.537,618.434,280.3417,275.57846,169.75797,146.87132,111.10889,89.56286,93.85008,81.62339,95.98449,111.11533,RnB
T-Pain - I'm Sprung.mp3,99.38401442307692,0.33610162,0.09235507,2404.317360180882,501674.34583433345,0.11958021024594125,0.003822373318110979,1.2645943,1.7999254,-3.0006713e-05,0.021468183,6.167167e-05,0.0070708552,-0.005289899706109002,0.0057988234141570835,0.1542759,0.012263245,-94.64104,85.983345,-21.030903,2.3325715,-10.379828,-5.164631,-14.669716,0.39418152,-6.4089923,6.4172425,12.170839,13.745899,4.5210323,6575.905,1096.6495,758.4128,360.30273,350.84543,325.4941,167.73734,112.74522,98.528275,122.12643,115.33545,85.66818,79.85203,RnB
Rihanna - Unfaithful.mp3,143.5546875,0.32738656,0.093427695,2468.6275655205495,348504.0061703018,0.13418787899835716,0.002147942300087374,1.1174394,0.88081485,-4.5544778e-07,0.012617663,1.8196346e-05,0.004173264,0.003728923748074417,0.004541338512783172,0.150058,0.0017439398,-58.859913,91.36324,-29.469418,-15.872433,-16.831236,-0.23171428,-10.036057,-6.794553,-12.545396,1.9298751,-4.501647,8.385921,0.7573891,3400.8447,448.07803,389.45428,151.72107,145.26012,122.7701,111.49998,93.789246,75.63525,89.674545,102.72085,85.94901,87.23577,RnB
Nelly - Hot In Herre.mp3,107.666015625,0.39585602,0.08763212,3013.078110699939,1091690.7117588741,0.17018290823105914,0.008511094237245082,1.8007133,6.336059,-1.07920805e-05,0.0097186025,-2.7846816e-05,0.02079393,0.01922386679370771,0.008316068008847146,0.17158854,0.011322755,-69.42764,68.64107,-13.172286,-0.70407987,-7.748457,-4.1372476,-6.395761,0.72922325,-9.121784,0.5258776,-3.911892,5.6027956,-0.8234842,7101.6836,1918.9258,745.9497,374.04892,358.80902,168.81548,155.08792,141.19894,141.63129,74.50301,111.51483,95.22236,75.065445,RnB
"Fabolous, The-Dream - Throw It In The Bag.mp3",86.1328125,0.413733,0.08723838,2474.940252597464,443906.776596993,0.1070215485480286,0.0033494352565159443,1.4265261,2.8120856,-1.1744695e-05,0.027658356,4.427198e-05,0.011426089,-0.029689856121402788,0.008321783902360437,0.21016973,0.0074671106,-43.9102,82.40939,-14.790515,15.389077,4.6198354,11.489769,3.1571066,10.415713,-3.2938497,6.861486,-1.2619973,7.7832565,1.0173804,4005.886,936.04987,367.71655,194.2902,274.46036,134.51192,96.73726,92.301834,82.25755,80.76996,116.58325,84.59458,104.439964,RnB
