File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
Leon Bridges - Bad Bad News.mp3,112.34714673913044,0.36945507,0.08962259,1861.0604739095022,379188.2078479036,0.06447218816437959,0.0016743547037040007,1.4452283,3.1424322,6.7164336e-05,0.023108527,3.9751358e-05,0.032627445,-0.001982902484502976,0.0031893651710092575,0.25276685,0.010754617,-58.606686,112.645195,12.374523,20.980389,3.42496,6.4755163,-1.6965265,1.9267504,-2.5284357,2.480004,-1.1243063,-3.9972737,-8.53926,4673.805,548.77545,441.17148,170.8723,142.95174,112.413536,88.20623,79.09162,58.946354,65.24714,99.69776,66.9164,51.413895,Neo-Soul
"Masego, Tiffany Gouché - Queen Tings.mp3",172.265625,0.32968873,0.09653434,1844.0058383018081,464840.35771144833,0.08141065906455354,0.002156501397863954,1.4172294,3.0393894,1.4511682e-05,0.02530844,-8.3131614e-05,0.027569618,-0.0009155561634644397,0.007977046439222332,0.22687908,0.01722528,-94.48914,114.87063,-4.0836143,0.8060349,-11.483627,2.7393134,-11.414153,-2.9094553,-7.5760684,-2.4186776,-0.8062166,4.2289248,1.3955256,11929.23,1075.3542,879.52814,295.35828,423.8162,215.63399,173.97052,163.79102,134.3451,127.24843,110.060036,120.35758,99.119194,Neo-Soul
Shanaz Dorsett - Don't Let Me (feat. Blu).mp3,129.19921875,0.40451267,0.09040373,2328.344554265623,1517055.3309829568,0.10405524467288364,0.00948361180043594,1.363096,1.2734617,6.0520933e-06,0.045508143,-2.0084779e-05,0.014578791,0.026268179392533727,0.014850360412808674,0.25795478,0.008150605,-47.9173,101.11373,10.77058,14.15706,-9.217585,4.7915316,-5.1252575,8.587247,2.1483583,5.158907,-1.6650021,1.2539908,-6.590274,3897.3472,2009.5222,752.1358,330.06696,263.75812,125.40933,97.67274,73.91031,87.510956,70.469864,71.88722,68.55458,63.08622,Neo-Soul
"The Silhouettes Project, ENNY, Nix Northwest - For South.mp3",83.35433467741936,0.37047252,0.09507691,1613.4737252002233,470276.6234379218,0.04307614545081175,0.0014624912535856184,1.3788389,2.4819171,2.8005297e-05,0.051333085,-3.1197622e-05,0.01387203,0.003754201929980059,0.00980028542841001,0.26630855,0.0112947915,-80.19268,124.808044,12.587798,14.222962,0.8519445,10.429812,-0.3231663,9.264412,1.6401445,3.4249012,-4.0900817,0.69300437,-2.7542152,3678.903,804.9869,317.78818,148.62024,175.39085,102.135315,83.38513,79.111465,68.514534,59.246304,61.26866,65.531006,56.20278,Neo-Soul
Phony Ppl - Why iii Love The Moon..mp3,92.28515625,0.3331986,0.091493696,2349.9940733242793,556592.5981331181,0.13850125024159257,0.004188686538460293,1.3058854,3.6299133,-4.431348e-06,0.004692697,6.218976e-06,0.0107384175,-0.015073036124027266,0.005817337562614804,0.10691113,0.008202188,-129.98463,89.83985,-46.581646,-10.692457,-17.726097,-14.86521,-14.699998,-7.337422,-7.3284445,1.2348281,0.24726486,4.9940734,0.58375573,5201.337,1244.6547,681.1026,331.04654,237.57866,151.02415,130.37717,131.18764,93.835945,100.29158,90.51948,123.80692,86.532974,Neo-Soul
Amber Mark - Conexão.mp3,129.19921875,0.48958737,0.088967755,2512.749433830862,1006967.6726268517,0.12690084285610745,0.007159352287856216,1.5136291,7.1931057,1.3026638e-05,0.008852187,-3.6176752e-05,0.013827381,-0.0035847272674844905,0.0014815407793187815,0.12842226,0.011748567,-147.81216,84.33592,-4.37068,7.6524744,-0.63846767,6.623157,-9.762653,-0.60886616,-1.6731354,5.657989,-0.54990697,0.7205672,2.107904,24886.049,1890.7711,439.026,207.32137,241.8045,173.8384,129.76273,66.925224,61.45673,45.719196,44.298824,37.074944,41.893475,Neo-Soul
Erykah Badu - ...& On.mp3,83.35433467741936,0.34699327,0.09852232,2323.8493920410674,669806.986832778,0.116033140461925,0.005801095711029161,1.54694,3.379452,9.785049e-06,0.0076247347,1.5524969e-05,0.013068632,0.004629717222330298,0.0036897365332478715,0.13343057,0.008705342,-117.8715,95.34286,-7.2702146,2.7004614,-6.1421385,4.431591,-8.146136,-2.8197055,-8.711254,2.048447,-7.3513465,5.731032,-1.0835391,4103.513,1117.4496,688.6912,446.0546,243.82104,165.41382,139.5861,95.50424,82.977264,97.89318,124.2003,99.1935,105.60994,Neo-Soul
D'Angelo - Betray My Heart.mp3,103.359375,0.33867875,0.09208307,1779.9007417119199,370303.49114233884,0.0688976734634712,0.0013866949740051445,1.5265727,3.9491875,3.9187116e-06,0.009647315,-1.1674942e-06,0.004523326,0.0040614404790217645,0.0067874605977347536,0.1044828,0.0064631742,-182.47023,118.926445,12.984924,14.617268,-20.37567,-1.0991167,-6.6434,0.47212794,-0.47643104,-3.7249389,-6.405128,3.0795066,-10.330911,8072.9478,690.5336,519.968,206.98662,621.21326,146.04538,86.421196,96.99935,91.92117,72.99416,53.514473,96.54819,51.668186,Neo-Soul
Jill Scott - The Way.mp3,69.83741554054055,0.3973599,0.08400022,1865.291230976687,505121.80129477783,0.07048746587504832,0.0029337656675811788,1.2499862,2.9775093,9.478407e-06,0.010043328,2.4694633e-05,0.014187362,0.006348673695975092,0.005082819709958132,0.15441664,0.009022166,-120.58217,117.25377,10.966585,11.442027,-6.1316266,-4.9407125,-5.920486,-2.1651845,-6.2675524,5.3535223,1.794121,5.3270264,-2.262485,7924.017,937.3568,546.0298,289.60916,210.4991,153.45433,141.50288,87.37488,87.36464,60.207813,55.53006,42.646713,49.090446,Neo-Soul
Alicia Keys - Fallin'.mp3,95.703125,0.32674277,0.09565733,2720.8476830077902,804210.0535604706,0.1455244219897565,0.008443464770810257,1.264362,2.1655977,8.891312e-06,0.009430222,2.3053914e-05,0.009743417,-0.0021230010502374555,0.008768060453862133,0.12601882,0.009678089,-130.9733,77.908775,-12.194888,3.3668032,-10.12052,1.6127794,-10.289241,5.0218225,-7.234705,14.506433,-1.739077,9.68241,-4.4877777,11407.259,1404.8893,664.2641,343.49454,434.31403,207.21802,166.32913,224.13126,134.9587,175.79575,153.38025,182.19905,116.96364,Neo-Soul
Summer Walker - Settling.mp3,112.34714673913044,0.4392153,0.0862769,1429.0997457402295,446809.3965387407,0.04032651991930808,0.002173711527385867,1.4037908,2.9276671,1.6242171e-05,0.014051943,8.15627e-06,0.0050692307,-0.002808750660923224,0.0054943452458193105,0.14366046,0.004587501,-151.92516,134.41109,19.74083,20.699106,8.021188,8.439479,-0.70627034,3.4954739,-1.7874827,5.580191,0.68051094,6.2320237,0.5673064,5953.9985,793.12634,356.41666,186.37683,113.08909,92.27898,65.39634,50.04822,51.460438,64.70848,52.723194,65.46504,59.60799,Neo-Soul
Solange - Weary.mp3,151.99908088235293,0.42860565,0.0884602,1360.4020274450836,181497.95960649912,0.04469255079483958,0.0008969275950458193,1.4322718,3.7319365,-5.9611466e-05,0.023748334,0.00014607515,0.02658657,0.0043314856106538065,0.0024857354784496985,0.22953315,0.022936897,-117.14836,136.44653,16.386343,21.956028,9.074594,7.7077303,-4.076758,-1.3371797,-5.632459,2.9207213,-0.44840577,4.4070034,1.9783658,8046.372,414.95807,314.5637,147.20914,98.812775,89.65657,72.41978,79.808105,71.50878,87.002075,60.36071,54.64626,63.82406,Neo-Soul
Ari Lennox - Night Drive.mp3,129.19921875,0.35491678,0.09680568,2786.2597732784625,1108461.150435198,0.14677353111712407,0.009300285088151766,1.5261368,3.3515716,-2.9882938e-05,0.05050113,5.052591e-05,0.031039173,-0.008100148147388499,0.005094505549974725,0.29681325,0.024302166,-34.676598,73.17028,-3.1527615,14.90632,5.1548176,9.889015,-5.2407646,3.6451948,-4.041526,13.1223545,-1.839958,3.2783325,-7.2309623,4746.7524,1474.2582,775.45404,504.21667,294.02625,202.06474,159.25699,141.03998,128.83026,131.96158,91.16172,100.756676,126.21026,Neo-Soul
Erykah Badu - On & On.mp3,161.4990234375,0.40762356,0.099079624,2271.396830848074,1230315.8471997092,0.08981713706754929,0.007961758077493608,1.4997752,3.859806,1.7149671e-06,0.023197444,1.4473979e-05,0.010259871,0.019243727742515426,0.012077217680990378,0.1736511,0.010982812,-131.32059,90.82161,11.506248,21.575546,2.109735,17.315472,0.17963272,2.5930383,-6.4181437,11.638065,-2.9372559,6.487815,-3.7964923,5966.4277,1701.6644,416.39337,337.16766,268.3717,160.21367,165.13618,134.0394,119.675804,100.253105,66.53135,87.62377,85.7294,Neo-Soul
Masego - Black Love.mp3,103.359375,0.3777339,0.08756147,2378.2976734359618,724185.4514692825,0.11889582377029377,0.004569668980447011,1.1512669,1.0367444,-2.8767374e-06,0.019734967,-7.5505454e-08,0.02380421,-0.00058343456411405,0.0032337691092591907,0.20929387,0.013022262,-43.12089,96.85119,-5.858144,14.3333845,-16.723227,-0.30213076,-3.381463,1.5715555,-0.8303088,0.5961821,-3.7889104,2.0209148,-3.002679,2383.5898,1127.8458,715.04675,289.34842,226.72516,198.39322,125.03469,96.13313,79.50984,77.81675,89.35618,69.06936,74.863884,Neo-Soul
Shanaz Dorsett - AirMax 90.mp3,99.38401442307692,0.3493052,0.09651857,2215.319190406859,771156.7668902673,0.09330003382296095,0.003746869444316108,1.2039361,1.93874,-3.1372747e-05,0.03974596,5.3708303e-05,0.015425498,-0.0005076192452629712,0.006208473444151717,0.23808333,0.010892449,-63.08028,100.02427,-7.3846908,-5.469749,-14.268983,3.2935998,-3.0653384,5.5398197,-5.021549,2.2764256,-3.8182817,7.7208233,5.0218077,4960.2573,1269.4061,959.8044,516.02075,331.88864,232.65672,199.50774,104.85107,79.89454,101.96781,134.66953,57.459347,63.129833,Neo-Soul
"Psymun, K.Raydio - Glass Houses.mp3",117.45383522727273,0.37582132,0.084836334,1975.2765217665935,534894.0959125283,0.09084201808320448,0.0021653059128772206,1.5379385,2.3717484,0.00013523409,0.06791297,-0.00014399643,0.038230844,0.011594035028891746,0.004412177712239536,0.37084314,0.012835587,-3.737997,117.99362,5.4144096,4.84335,-5.9915757,3.3308482,-7.8895335,-1.3480492,-8.845658,-1.2237034,-7.7406926,-0.224733,-1.8746388,3267.102,984.0111,489.77966,226.69818,163.11743,136.48883,111.79131,90.58003,94.75071,85.52059,86.59831,88.57307,78.01955,Neo-Soul
Cleo Sol - Rewind.mp3,107.666015625,0.37840828,0.08376777,1874.4638727695656,251797.98639922278,0.08187194989369927,0.0012195659271625335,1.4706055,2.9303043,-3.9259783e-05,0.034925345,3.865799e-05,0.016723534,0.011056855198604082,0.003502637542679151,0.2641847,0.0046894406,-31.846048,118.60239,6.414482,12.771726,-0.4766091,8.023004,-8.053551,1.4014065,-7.3501234,4.5893393,-4.4629464,0.28463358,-0.3381312,3256.0366,530.2023,397.3009,149.91759,164.09625,111.64488,95.39149,89.58093,97.80614,86.86409,126.42047,89.55074,76.374466,Neo-Soul
Cleo Sol - Sweet Blue.mp3,103.359375,0.30587596,0.09610721,2099.875303267696,469009.72535934125,0.0996525974222072,0.002005376060913995,1.1402707,1.2251841,7.947867e-06,0.0028600306,5.9209983e-06,0.0010560458,-0.006794009365943573,0.006068846219836912,0.057657626,0.0018498574,-201.50706,109.2622,-14.318999,-6.808938,-10.13962,-12.607442,-11.919247,-2.9020784,-7.913846,3.6478584,-0.85154814,4.753337,-1.5432222,5307.6685,824.16736,402.0854,279.07312,281.6929,187.65121,102.53206,86.16869,101.73714,135.66013,68.488686,77.891335,109.23078,Neo-Soul
