File,Tempo,Chroma_mean,Chroma_var,SpectralCentroid_mean,SpectralCentroid_var,ZeroCrossingRate_mean,ZeroCrossingRate_var,OnsetStrength_mean,OnsetStrength_var,Harmonic_mean,Harmonic_var,Percussive_mean,Percussive_var,Tonnetz_mean,Tonnetz_var,RMS_mean,RMS_var,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC1_variance,MFCC2_variance,MFCC3_variance,MFCC4_variance,MFCC5_variance,MFCC6_variance,MFCC7_variance,MFCC8_variance,MFCC9_variance,MFCC10_variance,MFCC11_variance,MFCC12_variance,MFCC13_variance,Label
"Sheila, B. Devotion - Spacer_001.mp3",129.19921875,0.3298417,0.08279896,2248.290049047547,162437.80391754324,0.1112536987586605,0.0016909471229668,1.3836637,3.696016,6.8490585e-06,0.002689541,-1.5354104e-05,0.0026579937,0.0137735829614638,0.0045526529971021,0.076308176,0.001565669,-146.4107,98.40995,-14.464648,21.386646,-28.46007,8.856481,-7.330278,-8.85341,-12.015484,-3.2571702,-8.726027,-3.0688381,-9.2521515,3454.8523,332.01025,510.56265,179.89673,146.56094,109.779564,59.97145,63.504333,64.029564,39.65751,55.688488,48.613895,40.442947,Funky-Soul
David Bowie - Stay - 2016 Remaster_002.mp3,112.34714673913044,0.44857222,0.070451714,4063.132676045409,435577.44552653737,0.2949670862268518,0.008139452612122,1.3021445,3.2790391,-7.439275e-06,0.0011400466,3.192506e-05,0.0046297438,-0.0004459123750093,0.0028536877009402,0.06597224,0.0031481767,-114.79281,33.56325,1.8353631,7.942108,-15.011553,6.6756783,-9.554266,-6.426743,-13.007049,3.291803,-6.901815,-1.2359526,-11.1585245,2833.058,609.79535,288.66577,233.17422,131.83989,113.48943,68.04616,50.988308,64.60131,38.806747,40.19724,38.662254,37.884884,Funky-Soul
The Temptations - Law Of The Land - Alternate Mix_000.mp3,107.666015625,0.54710925,0.055248797,2483.051332144912,898995.5844651876,0.1071140210017321,0.0054711298235559,1.0349296,2.1757195,6.491002e-07,0.0011028951,-5.8150076e-06,0.0002587555,0.0067517400466949,0.0049632176677391,0.036154598,0.00053911534,-224.37117,98.65303,9.9558,16.043365,10.683433,14.7274275,5.0202813,-0.1761218,-3.777593,5.79348,3.2247188,2.1415772,-10.498132,8145.8457,873.5268,203.16974,233.06017,92.81536,60.15202,59.656628,58.414577,38.885517,26.572184,42.90044,24.910841,39.16838,Funky-Soul
Machine - There But for the Grace of God Go I - Remix_002.mp3,89.10290948275862,0.4441646,0.07824936,3629.681944090912,353878.1258997929,0.2574033383969907,0.0067471865467492,1.3559457,1.9278084,2.2484526e-05,0.007633152,-3.1014133e-05,0.016431289,-0.0022759314297322,0.0014601127857895,0.17005034,0.0045740195,-25.557144,52.405064,13.218965,21.970577,-15.603272,3.3131545,-2.8435202,2.0940726,-2.6527164,1.6580664,-7.071066,1.5968863,-2.8433254,1861.0721,350.4004,311.75677,189.37352,158.81221,138.84502,71.73285,84.71914,48.234077,98.235405,138.68555,71.63267,74.002396,Funky-Soul
Isaac Hayes - Theme From Shaft_000.mp3,117.45383522727272,0.49679202,0.078458294,5241.686166218683,1435805.8788904368,0.4835236089058891,0.0234596055016697,1.7180077,6.677418,-1.104371e-06,4.2399468e-05,-1.9569036e-06,0.00012487713,0.0021350370064355,0.0015746505140269,0.012464819,8.59772e-05,-306.59314,19.002901,14.807708,-21.500195,-11.388105,-4.719424,0.7563686,-2.6453326,-0.6276286,3.0913942,-7.862679,-2.4059057,-9.665525,11221.785,881.8292,553.1766,312.90314,96.1162,80.74917,37.15225,63.3197,37.99093,35.24935,30.69202,23.477098,33.39473,Funky-Soul
Donna Summer - I Feel Love - 12' Version_002.mp3,129.19921875,0.479951,0.06943554,3171.366653998484,249798.35915828543,0.1781797055844907,0.0033682411784416,1.2220893,1.5515443,4.043389e-05,0.0038483983,-7.493519e-05,0.0046577123,0.0042178369615492,0.0009609689051945,0.10463805,0.0010242882,-55.912434,63.9054,-4.631556,17.200329,4.2561975,9.625444,-7.988156,-0.83268315,-5.4024615,2.8239536,-0.6281091,8.2798395,-3.0869153,485.10446,271.69672,253.18118,116.137794,116.47416,99.60941,67.57991,57.866047,42.777336,60.17334,38.11084,29.147293,30.802395,Funky-Soul
Hot Chocolate - Every 1's a Winner - Single Version_000.mp3,107.666015625,0.37088394,0.08784217,1699.6538279892857,797789.761267055,0.0692299364896073,0.0061918877528575,1.5151542,5.375509,2.7679632e-06,0.027455084,-4.475724e-05,0.010333324,0.0136220262109805,0.0065465775039543,0.20884348,0.008064551,-92.59038,132.45035,1.3380071,19.781025,-3.3446503,-9.304269,-10.1701975,-5.8863163,-5.323117,1.5824367,-5.8871317,3.0440412,-2.2424445,11886.116,1566.9343,216.16127,152.76335,51.943996,79.209236,91.25165,49.78598,33.05322,27.734953,26.61071,22.464235,33.664562,Funky-Soul
Sister Sledge - He's the Greatest Dancer - 1995 Remaster_000.mp3,112.34714673913044,0.44779822,0.08169577,2818.498497589948,811943.6091687521,0.1327437121102771,0.0063553023869482,1.73886,8.170598,-6.9353136e-06,0.004182257,-7.19589e-05,0.00832165,0.0044129465459017,0.0039082811614306,0.11218039,0.004387464,-138.99913,76.968155,41.719067,22.329319,-14.103286,10.752104,-3.3478587,-5.0150003,-4.083142,-5.3071938,-1.1616112,-2.1412761,-7.61648,14585.374,704.5205,244.84772,178.30713,156.45259,90.37733,61.075924,65.20491,72.01028,36.20269,43.625168,40.90469,29.807552,Funky-Soul
G.Q. - Lies_004.mp3,123.046875,0.44871432,0.07844482,2805.112882046505,286296.83712107333,0.1684107967667436,0.0027794480697017,1.3816191,3.8225636,-6.8247796e-06,0.004252834,5.859429e-05,0.013481101,0.00804566251542,0.0008968466828287,0.13615409,0.0044672647,-57.095528,78.86066,-8.108775,9.16434,-12.429873,8.126761,-9.34158,-2.2719793,-4.4749207,-6.84464,-8.589144,0.39901283,-4.1008797,1905.8617,393.76788,566.9971,162.71605,188.09161,88.43626,97.12327,89.94087,64.07829,110.456406,61.98945,58.48713,53.038525,Funky-Soul
Prince - Sexy Dancer_000.mp3,60.09265988372093,0.53792137,0.07320968,2753.0337415290323,942770.4576058788,0.157268286301963,0.0111657069067135,1.8071426,13.022103,-3.8242015e-06,0.0011733784,3.1570104e-05,0.007883407,0.0032982303970539,0.0010224682277345,0.07691441,0.0049141482,-187.69963,69.51671,-5.3202124,26.048246,10.434099,13.575908,7.751079,7.47994,-3.9174078,-1.993985,-6.2148056,1.6396155,-4.5915523,18162.502,1187.8602,857.4724,226.1685,110.10956,84.236694,76.871124,75.115776,66.128845,63.642357,54.996338,63.060024,59.853004,Funky-Soul
"Bobby Womack - You're Welcome, Stop On By_005.mp3",184.5703125,0.39444456,0.07898524,2606.678473652239,161748.96435573627,0.1349589029947916,0.0017403812941025,1.3578355,3.3754191,-2.5013336e-05,0.0027114067,-0.000108550266,0.001875598,0.0190253592579962,0.0099839154874332,0.07859768,0.0006321702,-103.24752,83.24456,-20.455166,14.703744,-12.84009,2.1396933,-11.202488,-0.42291883,-8.9841795,2.3064117,-6.080579,4.078864,0.33703676,2148.6655,352.28317,378.02466,116.34127,125.55004,132.3182,117.38636,88.82119,62.37019,74.68267,50.50166,61.515705,58.678703,Funky-Soul
Steely Dan - Peg_001.mp3,117.45383522727272,0.46142006,0.07328167,2310.643448000088,578637.9099761876,0.109077295034642,0.0030623644324763,1.6190718,5.8962035,1.2555146e-05,0.0024651422,-1.5663301e-05,0.0031584315,0.0032082646699907,0.0048430388647397,0.07835345,0.001715104,-134.39151,103.408165,-6.865865,9.466628,-4.2580705,3.5070014,0.10358448,4.3659015,-5.3252907,3.7456534,-4.1859055,-0.5479473,-8.9123,5587.494,742.2863,319.41,171.43169,232.67871,100.54462,137.42221,88.270096,87.182755,76.046585,54.33378,53.572483,63.14071,Funky-Soul
Quincy Jones - Summer In The City_004.mp3,80.74951171875,0.34679005,0.08464768,1866.1784902706383,448661.5873374003,0.0703880539116628,0.0027620944540684,1.359021,4.726767,1.2614178e-08,0.004736829,-5.9810558e-05,0.0013691994,0.0087929081215462,0.008612820072798,0.08537583,0.0009157906,-176.00487,117.989204,28.422518,11.770695,-1.52107,8.803077,-1.1816237,-1.8839238,-11.927072,3.262393,-5.2274995,4.013787,-10.32953,3028.1758,605.12787,312.26746,301.49246,146.61475,113.57299,72.698135,75.51475,54.95464,50.424637,71.31247,62.584785,37.47269,Funky-Soul
G.Q. - This Happy Feeling_005.mp3,129.19921875,0.4412383,0.076573804,3142.517162883051,190556.9594297116,0.1977595576533564,0.0017574567166355,1.3105408,2.106781,-7.3566703e-06,0.0072461576,-0.00017843037,0.011677844,0.011510493782687,0.0013418591099377,0.1547328,0.0035954753,-29.00902,65.097374,-5.1305485,18.801512,-6.5474176,4.9573,-2.9506543,0.4182403,0.022602187,-1.7711899,-7.126511,1.7055475,-0.2454973,1607.9445,253.0668,330.15262,227.81023,148.86272,96.30381,153.01463,71.0814,71.20535,102.34971,55.404198,48.726044,67.975136,Funky-Soul
Steve Winwood - Hold On_000.mp3,184.5703125,0.41182768,0.08307801,1494.5014746731908,400005.60732668487,0.0660747149249422,0.0010303737267902,1.5310645,7.448381,-4.373524e-06,0.0004226235,-8.293497e-06,0.0010377561,-0.0019322018062068,0.0042717468602946,0.03325655,0.000673025,-282.9861,144.88565,0.8605223,-5.0178957,-4.3850865,3.6434655,-1.0027411,1.9204618,-0.7476625,3.5838096,-0.10288054,2.0302672,-3.2627623,7047.083,812.1836,356.37393,382.35046,114.81151,110.84822,69.13119,63.849514,49.550087,44.25736,46.14168,53.66155,60.942833,Funky-Soul
Stephanie Mills - What Cha Gonna Do With My Lovin'_004.mp3,103.359375,0.37303016,0.09133452,2459.873716944844,572906.7991035893,0.130949588625866,0.0066257333752186,1.4040302,3.8633432,1.1173305e-05,0.009116756,-8.733047e-05,0.008091732,0.0010517198790506,0.0026971265310272,0.14291681,0.0031386556,-72.015114,96.2017,-7.7132673,6.9325833,-16.777582,2.3729014,-8.5771885,-10.793881,-8.565557,-1.7099181,-5.7658625,3.351921,0.022399057,2332.1672,603.43585,501.93988,233.59502,165.62857,113.944046,161.1631,91.40676,151.35512,69.509605,88.03708,64.48681,99.55393,Funky-Soul
Rose Royce - Car Wash_000.mp3,143.5546875,0.60365045,0.062720485,3025.312441693623,801548.19459951,0.1987812139145496,0.007855197476639,1.8151684,14.504042,-4.1969187e-07,2.447741e-06,3.3728415e-07,0.00042062937,-0.0029051051009073,0.0013845243725591,0.010992263,0.00031608902,-416.28177,40.137947,-24.752789,30.806892,5.9576335,10.881003,3.755748,1.6349301,2.230577,3.5230927,1.9788052,2.8526084,0.99590147,21550.102,1343.4246,659.6909,190.40593,249.94444,152.9533,128.23308,40.520092,40.163918,49.89001,32.26456,34.752537,20.17614,Funky-Soul
"Funkadelic, Phillippe Wynne - (Not Just) Knee Deep_004.mp3",117.45383522727272,0.3978587,0.08295448,2992.410837332889,559027.7810720629,0.1776937788683602,0.0054576275843827,1.3161815,3.3118324,1.43784855e-05,0.0020364905,9.573778e-05,0.0036512923,0.0046471522806146,0.0033217239211236,0.08530964,0.0009714232,-89.77672,70.204445,-19.230728,-5.132459,-10.019827,7.6994824,-9.548653,0.2815683,-8.315961,-2.4384823,0.2343829,-0.9385507,-6.1791487,1734.1876,468.7537,1000.43036,199.38809,312.2639,90.827,110.00696,60.37508,47.647614,72.67587,86.947716,89.63677,57.547962,Funky-Soul
Rose Royce - Love Don't Live Here Anymore_005.mp3,80.74951171875,0.32855925,0.09243584,2134.989138725337,239268.79051873548,0.1129896375868055,0.0023085264787997,1.214599,1.7057413,3.976687e-06,0.002595797,-6.57779e-05,0.0046163253,-0.0078340971066294,0.0037675519077535,0.081456296,0.002572053,-151.50194,107.009476,-7.4234076,12.35973,-8.361988,4.203731,-7.242526,-0.9937374,-4.8620443,6.1838903,-5.3177896,-0.3684131,-9.927814,2879.495,447.41043,363.11642,137.66722,117.67636,115.112015,91.19855,112.204605,107.87334,107.60102,132.07765,82.590546,73.63747,Funky-Soul
MFSB - Love Is the Message (feat. The Three Degrees) - Love Groove Bonus_003.mp3,117.45383522727272,0.4541555,0.07341066,3307.657589880844,235724.49191224715,0.1986707022228637,0.0032680329289238,1.2652944,2.7130241,-5.7749294e-05,0.01912326,-0.00016901441,0.01953328,0.0147790527806311,0.0023896686667229,0.23507968,0.004120723,20.543154,64.543495,7.0244055,15.864024,-11.320572,1.4410923,-7.7384953,2.2481809,-9.477435,-2.7390378,-5.866607,1.5668172,-4.0589805,1467.0142,289.32874,217.30092,151.128,89.590485,71.15013,44.62088,86.50444,42.307167,61.678326,82.084404,59.16873,44.645233,Funky-Soul
